team_turnovers,team_rebounds,team_offensive_rebounds,team_defensive_rebounds,bench_points,starter_points,biggest_lead,biggest_scoring_run,points,assists,rebounds,defensive_rebounds,offensive_rebounds,steals,blocks,blocks_received,turnovers,three_points_made,three_point_attempts,three_point_percentage,two_points_made,two_point_attempts,two_point_percentage,field_goals_made,field_goal_attempts,field_goal_percentage,contested_field_goals_made,contested_field_goal_attempts,uncontested_field_goals_made,uncontested_field_goal_attempts,jumpshots_made,jumpshot_attempts,dunks_made,dunk_attempts,layups_made,layup_attempts,offensive_fouls,defensive_fouls,personal_fouls,technical_fouls,unsportsmanlike_fouls,fouls_received,offensive_fouls_received,defensive_fouls_received,free_throws_made,free_throw_attempts,free_throw_percentage,fastbreak_points,fastbreak_attempts,turnover_points,points_in_the_paint,points_in_the_paint_made,points_in_the_paint_attempts,perimeter_points,perimeter_points_made,perimeter_point_attempts,second_chance_points,plus_minus,minutes_played,period,team_id,team_minutes,abbreviation,name,nickname,photo_url,home_away,game_no,schedule,venue
0,1,1,0,27,44,13,0,71,19,44,31,13,8,3,3,15,10,38,26.32,18,37,48.65,28,75,37.33,24,71,4,4,12,47,1,1,15,27,5,17,22,0,0,18,4,14,5,10,50,16,8,24,34,NA,NA,32,NA,NA,9,1,0,Total,6109d7cd-c824-4372-ab79-aea01b0f1a76,40,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,8,09/11/2019 10:30:00,Big Dome
0,1,1,0,10,13,10,0,23,7,10,7,3,2,0,1,5,5,9,55.56,4,10,40,9,19,47.37,8,18,1,1,5,11,0,0,4,8,1,5,6,0,0,4,2,2,0,0,0,2,1,10,8,NA,NA,15,NA,NA,4,10,0,1,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,8,09/11/2019 10:30:00,Big Dome
0,0,0,0,9,1,13,0,10,2,7,5,2,0,1,1,5,3,8,37.5,0,5,0,3,13,23.08,3,13,0,0,3,10,0,0,0,3,2,4,6,0,0,3,0,3,1,2,50,0,0,3,0,NA,NA,9,NA,NA,1,-14,0,2,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,8,09/11/2019 10:30:00,Big Dome
0,0,0,0,6,14,13,0,20,7,10,8,2,5,0,0,4,2,12,16.67,7,9,77.78,9,21,42.86,9,21,0,0,3,14,0,0,6,7,2,5,7,0,0,4,0,4,0,0,0,4,2,4,14,NA,NA,6,NA,NA,0,1,0,3,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,8,09/11/2019 10:30:00,Big Dome
0,0,0,0,2,16,13,0,18,3,17,11,6,1,2,1,1,0,9,0,7,13,53.85,7,22,31.82,4,19,3,3,1,12,1,1,5,9,0,3,3,0,0,7,2,5,4,8,50,10,5,7,12,NA,NA,2,NA,NA,4,4,0,4,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,8,09/11/2019 10:30:00,Big Dome
1,0,0,0,22,48,7,0,70,16,47,35,12,2,3,3,19,9,21,42.86,17,45,37.78,26,66,39.39,25,65,1,1,15,42,3,8,8,16,4,13,18,0,1,22,5,17,9,18,50,4,2,12,28,NA,NA,33,NA,NA,13,-1,0,Total,98581eee-6023-484e-831c-c6db65f111ac,40,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,8,09/11/2019 10:30:00,Big Dome
1,0,0,0,0,13,3,0,13,4,10,7,3,1,1,0,7,2,4,50,3,9,33.33,5,13,38.46,5,13,0,0,4,8,0,2,1,3,2,2,4,0,0,6,1,5,1,6,16.67,1,0,3,6,NA,NA,6,NA,NA,2,-10,0,1,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,8,09/11/2019 10:30:00,Big Dome
0,0,0,0,10,14,5,0,24,4,15,9,6,0,1,1,2,3,5,60,6,16,37.5,9,21,42.86,9,21,0,0,5,12,0,3,4,6,0,3,3,0,0,6,2,4,3,3,100,3,1,5,10,NA,NA,11,NA,NA,7,14,0,2,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,8,09/11/2019 10:30:00,Big Dome
0,0,0,0,8,11,5,0,19,4,12,10,2,1,0,0,6,2,4,50,5,11,45.45,7,15,46.67,7,15,0,0,3,10,1,1,3,4,0,4,4,0,0,7,2,5,3,7,42.86,0,1,4,8,NA,NA,8,NA,NA,2,-1,0,3,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,8,09/11/2019 10:30:00,Big Dome
0,0,0,0,4,10,7,0,14,4,10,9,1,0,1,2,4,2,8,25,3,9,33.33,5,17,29.41,4,16,1,1,3,12,2,2,0,3,2,4,7,0,1,3,0,3,2,2,100,0,0,0,4,NA,NA,8,NA,NA,2,-4,0,4,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,8,09/11/2019 10:30:00,Big Dome
1,1,0,1,27,42,2,0,69,21,51,32,19,7,4,7,18,7,26,26.92,22,53,41.51,29,79,36.71,28,78,1,1,14,51,1,1,14,27,1,21,22,0,0,13,2,11,4,8,50,14,10,15,34,NA,NA,31,NA,NA,13,-12,0,Total,87d50ca4-0c79-4ba3-83d5-18a06e52f061,40,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,7,09/08/2019 16:00:00,Big Dome
0,1,0,1,9,12,2,0,21,6,14,10,4,1,1,1,3,1,5,20,8,16,50,9,21,42.86,9,21,0,0,3,10,1,1,5,10,0,5,5,0,0,4,0,4,2,4,50,7,3,0,14,NA,NA,5,NA,NA,4,-2,0,1,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,7,09/08/2019 16:00:00,Big Dome
0,0,0,0,0,8,2,0,8,2,11,5,6,2,1,2,7,1,8,12.5,2,10,20,3,18,16.67,3,18,0,0,2,14,0,0,1,4,1,9,10,0,0,4,0,4,1,2,50,0,0,3,2,NA,NA,5,NA,NA,0,-20,0,2,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,7,09/08/2019 16:00:00,Big Dome
1,0,0,0,10,11,2,0,21,7,14,10,4,3,1,1,4,4,7,57.14,4,13,30.77,8,20,40,7,19,1,1,6,15,0,0,2,5,0,2,2,0,0,2,0,2,1,1,100,5,3,6,6,NA,NA,14,NA,NA,5,6,0,3,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,7,09/08/2019 16:00:00,Big Dome
0,0,0,0,8,11,2,0,19,6,12,7,5,1,1,3,4,1,6,16.67,8,14,57.14,9,20,45,9,20,0,0,3,12,0,0,6,8,0,5,5,0,0,3,2,1,0,1,0,2,4,6,12,NA,NA,7,NA,NA,4,4,0,4,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,7,09/08/2019 16:00:00,Big Dome
1,2,1,1,32,49,22,0,81,15,60,33,27,5,7,4,12,5,32,15.63,23,54,42.59,28,86,32.56,25,83,3,3,14,56,0,0,14,30,2,11,13,0,0,22,1,21,20,22,90.91,12,6,21,32,NA,NA,29,NA,NA,24,12,0,Total,6109d7cd-c824-4372-ab79-aea01b0f1a76,40,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,7,09/08/2019 16:00:00,Big Dome
0,0,0,0,4,19,7,0,23,3,14,9,5,2,1,1,1,1,7,14.29,8,17,47.06,9,24,37.5,9,24,0,0,4,15,0,0,5,9,0,4,4,0,0,5,0,5,4,4,100,2,1,4,12,NA,NA,7,NA,NA,9,2,0,1,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,7,09/08/2019 16:00:00,Big Dome
0,1,1,0,14,14,22,0,28,6,14,9,5,0,2,1,2,2,10,20,6,8,75,8,18,44.44,5,15,3,3,5,14,0,0,3,4,0,4,4,0,0,10,1,9,10,10,100,4,2,9,6,NA,NA,12,NA,NA,6,20,0,2,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,7,09/08/2019 16:00:00,Big Dome
1,0,0,0,9,6,22,0,15,4,16,8,8,2,1,1,5,2,10,20,3,13,23.08,5,23,21.74,5,23,0,0,2,13,0,0,3,10,0,2,2,0,0,2,0,2,3,3,100,2,1,2,6,NA,NA,6,NA,NA,5,-6,0,3,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,7,09/08/2019 16:00:00,Big Dome
0,1,0,1,5,10,22,0,15,2,16,7,9,1,3,1,4,0,5,0,6,16,37.5,6,21,28.57,6,21,0,0,3,14,0,0,3,7,2,1,3,0,0,5,0,5,3,5,60,4,2,6,8,NA,NA,4,NA,NA,4,-4,0,4,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,7,09/08/2019 16:00:00,Big Dome
2,1,0,1,15,50,0,0,65,12,42,27,15,2,4,1,14,5,29,17.24,15,35,42.86,20,64,31.25,18,61,2,3,11,44,0,1,9,19,0,12,13,0,1,21,1,20,20,24,83.33,9,4,13,26,NA,NA,19,NA,NA,11,-16,0,Total,33671853-062b-48a2-9246-fe64b2a2a15c,40,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,6,09/08/2019 12:00:00,Big Dome
2,0,0,0,0,10,0,0,10,3,12,8,4,0,1,0,6,2,9,22.22,0,6,0,2,15,13.33,2,14,0,1,2,11,0,0,0,4,0,2,3,0,1,5,1,4,4,4,100,0,0,3,0,NA,NA,6,NA,NA,2,-7,0,1,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,6,09/08/2019 12:00:00,Big Dome
0,0,0,0,3,12,0,0,15,2,14,10,4,0,1,0,4,0,7,0,6,11,54.55,6,18,33.33,6,18,0,0,1,11,0,0,5,7,0,3,3,0,0,4,0,4,3,3,100,5,2,2,10,NA,NA,2,NA,NA,4,-2,0,2,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,6,09/08/2019 12:00:00,Big Dome
0,1,0,1,4,22,0,0,26,4,7,4,3,1,1,1,1,1,4,25,5,8,62.5,6,12,50,5,11,1,1,3,8,0,0,3,4,0,3,3,0,0,11,0,11,13,16,81.25,4,2,6,10,NA,NA,3,NA,NA,3,2,0,3,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,6,09/08/2019 12:00:00,Big Dome
0,0,0,0,8,6,0,0,14,3,9,5,4,1,1,0,3,2,9,22.22,4,10,40,6,19,31.58,5,18,1,1,5,14,0,1,1,4,0,4,4,0,0,1,0,1,0,1,0,0,0,2,6,NA,NA,8,NA,NA,2,-9,0,4,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,6,09/08/2019 12:00:00,Big Dome
0,3,0,3,46,35,16,0,81,24,40,29,11,8,1,4,14,11,30,36.67,20,38,52.63,31,68,45.59,28,63,3,5,17,49,0,0,14,19,1,20,21,0,0,13,0,13,8,11,72.73,8,7,16,34,NA,NA,39,NA,NA,17,16,0,Total,87c66828-7455-4d05-92b9-a85bebc97bd8,40,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,6,09/08/2019 12:00:00,Big Dome
0,0,0,0,5,12,10,0,17,6,11,8,3,3,0,1,4,2,9,22.22,3,7,42.86,5,16,31.25,3,13,2,3,3,13,0,0,2,3,1,4,5,0,0,3,0,3,5,6,83.33,4,1,6,6,NA,NA,6,NA,NA,5,7,0,1,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,6,09/08/2019 12:00:00,Big Dome
0,1,0,1,10,7,13,0,17,6,10,8,2,3,0,1,2,2,8,25,5,11,45.45,7,19,36.84,7,18,0,1,4,14,0,0,3,5,0,4,4,0,0,3,0,3,1,2,50,0,2,4,6,NA,NA,10,NA,NA,3,2,0,2,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,6,09/08/2019 12:00:00,Big Dome
0,0,0,0,16,8,13,0,24,3,6,3,3,0,1,1,4,3,7,42.86,7,10,70,10,17,58.82,10,17,0,0,6,12,0,0,4,5,0,11,11,0,0,3,0,3,1,1,100,0,0,2,12,NA,NA,11,NA,NA,7,-2,0,3,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,6,09/08/2019 12:00:00,Big Dome
0,2,0,2,15,8,16,0,23,9,13,10,3,2,0,1,4,4,6,66.67,5,10,50,9,16,56.25,8,15,1,1,4,10,0,0,5,6,0,1,1,0,0,4,0,4,1,2,50,4,4,4,10,NA,NA,12,NA,NA,2,9,0,4,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,6,09/08/2019 12:00:00,Big Dome
2,0,0,0,37,32,6,0,69,16,54,26,28,5,2,5,16,4,30,13.33,21,51,41.18,25,81,30.86,25,78,0,3,5,38,0,1,20,42,2,19,22,1,0,23,3,20,15,25,60,4,3,15,42,NA,NA,12,NA,NA,23,-16,0,Total,4515dc27-1a9d-4cdf-8fdb-f7030b8aa1e3,40,UP,UP,Fighting Maroons,https://arinola.sgp1.digitaloceanspaces.com/store/24cbd6d11eb6a23ca36aea6f05b4ce80.png,home,5,09/07/2019 16:00:00,Big Dome
0,0,0,0,1,14,6,0,15,5,13,6,7,0,0,0,2,1,8,12.5,5,12,41.67,6,20,30,6,19,0,1,1,10,0,0,5,10,1,2,3,0,0,6,1,5,2,5,40,0,1,2,10,NA,NA,3,NA,NA,9,-4,0,1,4515dc27-1a9d-4cdf-8fdb-f7030b8aa1e3,10,UP,UP,Fighting Maroons,https://arinola.sgp1.digitaloceanspaces.com/store/24cbd6d11eb6a23ca36aea6f05b4ce80.png,home,5,09/07/2019 16:00:00,Big Dome
1,0,0,0,18,4,6,0,22,4,11,4,7,2,1,1,6,2,5,40,6,15,40,8,20,40,8,19,0,1,3,9,0,1,5,10,0,5,6,1,0,7,1,6,4,6,66.67,0,0,8,12,NA,NA,6,NA,NA,6,-3,0,2,4515dc27-1a9d-4cdf-8fdb-f7030b8aa1e3,10,UP,UP,Fighting Maroons,https://arinola.sgp1.digitaloceanspaces.com/store/24cbd6d11eb6a23ca36aea6f05b4ce80.png,home,5,09/07/2019 16:00:00,Big Dome
1,0,0,0,14,7,6,0,21,4,19,11,8,0,1,3,4,1,10,10,6,12,50,7,22,31.82,7,21,0,1,1,11,0,0,6,11,1,8,9,0,0,7,1,6,6,10,60,3,2,4,12,NA,NA,3,NA,NA,6,2,0,3,4515dc27-1a9d-4cdf-8fdb-f7030b8aa1e3,10,UP,UP,Fighting Maroons,https://arinola.sgp1.digitaloceanspaces.com/store/24cbd6d11eb6a23ca36aea6f05b4ce80.png,home,5,09/07/2019 16:00:00,Big Dome
0,0,0,0,4,7,6,0,11,3,11,5,6,3,0,1,4,0,7,0,4,12,33.33,4,19,21.05,4,19,0,0,0,8,0,0,4,11,0,4,4,0,0,3,0,3,3,4,75,1,0,1,8,NA,NA,0,NA,NA,2,-11,0,4,4515dc27-1a9d-4cdf-8fdb-f7030b8aa1e3,10,UP,UP,Fighting Maroons,https://arinola.sgp1.digitaloceanspaces.com/store/24cbd6d11eb6a23ca36aea6f05b4ce80.png,home,5,09/07/2019 16:00:00,Big Dome
0,1,1,0,44,41,16,0,85,15,51,33,18,6,5,2,18,9,28,32.14,25,45,55.56,34,73,46.58,33,72,1,1,21,57,0,0,13,16,3,19,23,0,1,21,2,19,8,16,50,6,5,17,34,NA,NA,43,NA,NA,28,16,0,Total,98581eee-6023-484e-831c-c6db65f111ac,40,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,5,09/07/2019 16:00:00,Big Dome
0,1,1,0,13,6,5,0,19,4,12,9,3,1,0,0,2,2,5,40,6,11,54.55,8,16,50,7,15,1,1,7,15,0,0,1,1,1,5,6,0,0,3,1,2,1,2,50,0,0,2,2,NA,NA,16,NA,NA,4,4,0,1,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,5,09/07/2019 16:00:00,Big Dome
0,0,0,0,10,15,14,0,25,5,11,6,5,2,1,1,7,3,8,37.5,7,11,63.64,10,19,52.63,10,19,0,0,5,13,0,0,5,6,1,6,7,0,0,5,0,5,2,3,66.67,0,0,8,12,NA,NA,11,NA,NA,5,3,0,2,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,5,09/07/2019 16:00:00,Big Dome
0,0,0,0,7,12,14,0,19,3,14,9,5,1,3,1,4,0,3,0,7,16,43.75,7,19,36.84,7,19,0,0,3,13,0,0,4,6,1,5,7,0,1,9,1,8,5,11,45.45,4,3,3,12,NA,NA,2,NA,NA,9,-2,0,3,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,5,09/07/2019 16:00:00,Big Dome
0,0,0,0,14,8,16,0,22,3,14,9,5,2,1,0,5,4,12,33.33,5,7,71.43,9,19,47.37,9,19,0,0,6,16,0,0,3,3,0,3,3,0,0,4,0,4,0,0,0,2,2,4,8,NA,NA,14,NA,NA,10,11,0,4,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,away,5,09/07/2019 16:00:00,Big Dome
1,2,0,2,24,60,8,0,84,12,64,40,24,5,3,2,22,5,21,23.81,27,61,44.26,32,82,39.02,30,80,2,2,13,44,2,3,17,35,3,21,24,0,0,18,1,17,15,22,68.18,9,5,16,46,NA,NA,23,NA,NA,24,1,0,Total,0cabf2f5-02db-40ac-9e2c-434238a30b03,45,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,home,4,09/07/2019 14:00:00,Big Dome
0,0,0,0,4,11,0,0,15,1,18,9,9,1,1,0,6,0,4,0,6,17,35.29,6,21,28.57,6,21,0,0,1,9,1,1,4,11,1,4,5,0,0,4,0,4,3,4,75,0,1,4,10,NA,NA,2,NA,NA,5,-6,0,1,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,home,4,09/07/2019 14:00:00,Big Dome
0,1,0,1,3,13,1,0,16,2,16,12,4,2,2,1,4,0,5,0,6,12,50,6,17,35.29,4,15,2,2,3,13,1,2,2,2,2,4,6,0,0,5,0,5,4,8,50,5,2,3,10,NA,NA,2,NA,NA,5,7,0,2,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,home,4,09/07/2019 14:00:00,Big Dome
0,1,0,1,9,14,8,0,23,3,14,9,5,1,0,1,7,2,4,50,6,12,50,8,16,50,8,16,0,0,2,6,0,0,6,10,0,5,5,0,0,3,0,3,5,5,100,2,1,2,12,NA,NA,6,NA,NA,7,-5,0,3,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,home,4,09/07/2019 14:00:00,Big Dome
1,0,0,0,6,14,8,0,20,4,11,7,4,0,0,0,4,2,6,33.33,7,13,53.85,9,19,47.37,9,19,0,0,4,9,0,0,5,10,0,5,5,0,0,3,1,2,0,1,0,0,0,5,10,NA,NA,10,NA,NA,4,4,0,4,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,home,4,09/07/2019 14:00:00,Big Dome
0,0,0,0,2,8,8,0,10,2,5,3,2,1,0,0,1,1,2,50,2,7,28.57,3,9,33.33,3,9,0,0,3,7,0,0,0,2,0,3,3,0,0,3,0,3,3,4,75,2,1,2,4,NA,NA,3,NA,NA,3,1,0,5,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,home,4,09/07/2019 14:00:00,Big Dome
1,4,2,2,28,55,10,0,83,14,44,27,17,9,2,3,12,6,33,18.18,24,48,50,30,81,37.04,27,77,3,4,12,55,3,3,15,23,1,17,18,0,0,24,3,21,17,31,54.84,14,8,21,42,NA,NA,24,NA,NA,17,-1,0,Total,12c6608e-af76-4e58-b428-8561b15bbc76,45,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,4,09/07/2019 14:00:00,Big Dome
0,0,0,0,5,16,9,0,21,3,9,6,3,3,0,1,2,2,9,22.22,6,10,60,8,19,42.11,6,17,2,2,2,10,2,2,4,7,0,4,4,0,0,5,1,4,3,4,75,4,3,9,12,NA,NA,6,NA,NA,6,6,0,1,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,4,09/07/2019 14:00:00,Big Dome
1,1,0,1,4,5,10,0,9,2,14,8,6,0,1,2,3,0,6,0,3,14,21.43,3,20,15,3,19,0,1,2,16,0,0,1,4,0,5,5,0,0,6,2,4,3,8,37.5,0,0,0,4,NA,NA,2,NA,NA,2,-7,0,2,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,4,09/07/2019 14:00:00,Big Dome
0,1,1,0,15,13,10,0,28,5,4,3,1,3,1,0,1,2,8,25,8,10,80,10,18,55.56,9,17,1,1,4,12,0,0,6,6,0,3,3,0,0,5,0,5,6,9,66.67,10,5,11,16,NA,NA,6,NA,NA,0,5,0,3,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,4,09/07/2019 14:00:00,Big Dome
0,1,0,1,4,12,10,0,16,3,9,5,4,2,0,0,4,1,7,14.29,5,10,50,6,17,35.29,6,17,0,0,3,13,1,1,2,3,1,2,3,0,0,5,0,5,3,4,75,0,0,1,6,NA,NA,7,NA,NA,6,-4,0,4,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,4,09/07/2019 14:00:00,Big Dome
0,1,1,0,0,9,10,0,9,1,8,5,3,1,0,0,2,1,3,33.33,2,4,50,3,7,42.86,3,7,0,0,1,4,0,0,2,3,0,3,3,0,0,3,0,3,2,6,33.33,0,0,0,4,NA,NA,3,NA,NA,3,-1,0,5,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,4,09/07/2019 14:00:00,Big Dome
0,3,2,1,17,53,22,0,70,19,54,33,21,6,8,3,17,5,31,16.13,21,41,51.22,26,72,36.11,25,71,1,1,12,45,3,3,11,24,2,12,14,0,0,24,3,21,13,20,65,8,4,3,34,NA,NA,23,NA,NA,14,18,0,Total,6109d7cd-c824-4372-ab79-aea01b0f1a76,40,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,3,09/04/2019 16:00:00,Big Dome
0,0,0,0,4,12,11,0,16,5,18,12,6,1,3,0,4,1,10,10,6,10,60,7,20,35,7,20,0,0,2,12,0,0,5,8,0,1,1,0,0,4,1,3,1,2,50,4,2,0,10,NA,NA,5,NA,NA,2,10,0,1,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,3,09/04/2019 16:00:00,Big Dome
